Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Age,Gender,Annual_Income,Signup_Date,Years_as_Customer,Num_of_Purchases,Num_of_Returns,Num_of_Support_Contacts,Satisfaction_Score,Email_Opt_In,Promotion_Response,First_Purchase_Date,Last_Purchase_Date,Marketing_Channel,Signup_Date,First_Purchase_Date,Last_Purchase_Date,Num_of_Returns,Num_of_Support_Contacts,Email_Opt_In,Promotion_Response,Marketing_Channel,Total_Spend
64,CA-2015-135545,24-11-15,30-11-15,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",25.824,6,0.2,9.3612,50,Female,25000,12-02-14,3.8,28,2,5,9,Yes,0.351364881,30-03-14,02-12-17,Email,05-12-13,04-01-14,12-02-17,17,1,1,1,Social Media,4909.472
65,CA-2015-135545,24-11-15,30-11-15,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,146.73,3,0,68.9631,50,Female,25000,12-02-14,3.8,28,2,5,9,Yes,0.351364881,30-03-14,02-12-17,Email,05-12-13,04-01-14,12-02-17,17,3,1,1,Social Media,4909.472
66,CA-2015-135545,24-11-15,30-11-15,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,79.76,4,0,22.3328,50,Female,25000,12-02-14,3.8,28,2,5,9,Yes,0.351364881,30-03-14,02-12-17,Email,05-12-13,04-01-14,12-02-17,2,1,1,1,Social Media,4909.472
67,US-2015-164175,30-04-15,05-05-15,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Chicago,Illinois,60610,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",213.115,5,0.3,-15.2225,66,Male,25000,26-02-14,3.7,13,0,0,10,Yes,0.324141777,15-04-14,22-10-17,Email,16-03-14,15-04-14,22-10-17,2,1,1,1,Search Engine,1278.639
68,CA-2014-106376,05-12-14,10-12-14,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,OFF-AR-10002671,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.024,8,0.2,111.3024,38,Female,28443,23-11-13,4,10,0,0,10,No,0.633951454,14-01-14,25-11-17,Social,15-12-13,14-01-14,25-11-17,2,3,1,1,Email,2454.928
69,CA-2014-106376,05-12-14,10-12-14,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,4,0.2,62.988,38,Female,28443,23-11-13,4,10,0,0,10,No,0.633951454,14-01-14,25-11-17,Social,15-12-13,14-01-14,25-11-17,2,3,1,1,Email,2454.928
70,CA-2016-119823,04-06-16,06-06-16,First Class,KD-16270,Karen Daniels,Consumer,United States,Springfield,Virginia,22153,South,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,0,35.6636,28,Female,52645,14-08-14,2.1,16,0,2,9,Yes,0.437542025,11-11-14,02-09-16,Social,12-10-14,11-11-14,06-04-16,2,1,1,1,Email,8282.358
71,CA-2016-106075,18-09-16,23-09-16,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4.616,1,0.2,1.731,41,Female,25000,09-09-15,1.6,7,0,3,8,Yes,0.591350194,02-10-15,27-04-17,Email,11-01-15,10-02-15,04-11-17,2,4,1,1,Social Media,736.276
72,CA-2017-114440,14-09-17,17-09-17,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Jackson,Michigan,49201,Central,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,0,8.763,53,Female,26303,31-07-14,3.1,20,1,6,8,Yes,0.648006706,17-10-14,14-09-17,Direct,17-09-14,17-10-14,14-09-17,2,3,1,1,Social Media,4737.486
73,US-2015-134026,26-04-15,02-05-15,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,831.936,8,0.2,-114.3912,45,Female,29427,24-04-14,3.5,23,1,6,9,Yes,0.345170928,22-06-14,09-11-17,Referral,23-05-14,22-06-14,22-09-17,2,2,1,1,Email,6760.815
74,US-2015-134026,26-04-15,02-05-15,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.04,2,0.2,1.213,45,Female,29427,24-04-14,3.5,23,1,6,9,Yes,0.345170928,22-06-14,09-11-17,Referral,23-05-14,22-06-14,22-09-17,2,3,1,1,Email,6760.815
75,US-2015-134026,26-04-15,02-05-15,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196,45,Female,29427,24-04-14,3.5,23,1,6,9,Yes,0.345170928,22-06-14,09-11-17,Referral,23-05-14,22-06-14,22-09-17,2,1,1,1,Email,6760.815
76,US-2017-118038,09-12-17,11-12-17,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,1.248,3,0.8,-1.9344,41,Male,25000,01-10-14,3.2,9,0,2,9,Yes,0.827017767,30-12-14,29-12-17,Social,30-11-14,30-12-14,29-12-17,2,2,1,1,Email,983.922
77,US-2017-118038,09-12-17,11-12-17,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,3,0.6,-5.8248,41,Male,25000,01-10-14,3.2,9,0,2,9,Yes,0.827017767,30-12-14,29-12-17,Social,30-11-14,30-12-14,29-12-17,2,4,1,1,Email,983.922
78,US-2017-118038,09-12-17,11-12-17,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3,0.2,2.724,41,Male,25000,01-10-14,3.2,9,0,2,9,Yes,0.827017767,30-12-14,29-12-17,Social,30-11-14,30-12-14,29-12-17,2,3,1,1,Email,983.922
79,US-2014-147606,26-11-14,01-12-14,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,5,0.6,-14.475,45,Female,29427,24-04-14,3.5,23,1,6,9,Yes,0.345170928,22-06-14,09-11-17,Referral,23-05-14,22-06-14,22-09-17,2,2,1,1,Email,6760.815
80,CA-2016-127208,12-06-16,15-06-16,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0,56.2032,20,Female,25000,31-05-15,2.5,21,1,5,8,Yes,0.706792119,20-06-15,19-11-17,Social,21-05-15,20-06-15,19-11-17,2,1,1,1,Search Engine,4492.657
81,CA-2016-127208,12-06-16,15-06-16,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,3,0,8.0352,20,Female,25000,31-05-15,2.5,21,1,5,8,Yes,0.706792119,20-06-15,19-11-17,Social,21-05-15,20-06-15,19-11-17,2,1,1,1,Search Engine,4492.657
82,CA-2014-139451,12-10-14,16-10-14,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,5,0,4.172,46,Male,25000,09-09-14,2.7,11,0,1,9,Yes,0.322341036,20-09-14,27-05-17,Email,11-07-14,10-08-14,27-05-17,2,1,1,1,Social Media,2139.79
83,CA-2014-139451,12-10-14,16-10-14,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,0,6.2031,46,Male,25000,09-09-14,2.7,11,0,1,9,Yes,0.322341036,20-09-14,27-05-17,Email,11-07-14,10-08-14,27-05-17,2,3,1,1,Social Media,2139.79
84,CA-2015-149734,03-09-15,08-09-15,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075,65,Female,25000,27-09-14,3.1,9,0,1,10,Yes,0.368806896,18-11-14,03-11-17,Email,19-10-14,18-11-14,23-10-17,2,3,1,1,Email,858.576
85,US-2017-119662,13-11-17,16-11-17,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549,63,Female,30039,10-07-14,3.5,14,1,5,8,Yes,0.609358609,26-09-14,28-12-17,Social,27-08-14,26-09-14,28-12-17,2,1,1,1,Referral,3651.8585
86,CA-2017-140088,28-05-17,30-05-17,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0,33.2156,65,Male,25000,28-01-14,3.9,13,1,3,9,Yes,0.440521368,23-03-14,30-12-17,Search,21-02-14,23-03-14,30-12-17,2,1,1,1,Social Media,2493.214
87,CA-2017-155558,26-10-17,02-11-17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,6.7966,45,Male,25000,05-04-14,3.6,17,1,1,10,No,0.457240089,11-05-14,03-11-17,Direct,06-10-14,05-11-14,26-10-17,2,1,1,1,Search Engine,1987.164
88,CA-2017-155558,26-10-17,02-11-17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2,0,2.9568,45,Male,25000,05-04-14,3.6,17,1,1,10,No,0.457240089,11-05-14,03-11-17,Direct,06-10-14,05-11-14,26-10-17,2,1,1,1,Search Engine,1987.164
89,CA-2016-159695,05-04-16,10-04-16,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,0.2,13.8572,80,Female,25766,06-02-14,3.9,12,1,0,9,Yes,0.57114651,11-04-14,14-12-17,Search,05-10-14,04-11-14,14-12-17,2,3,1,1,Email,3078.624
90,CA-2016-109806,17-09-16,22-09-16,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0,6.633,47,Male,25000,31-05-16,1.5,11,0,0,10,Yes,0.69676568,14-06-16,18-11-17,Email,15-05-16,14-06-16,18-11-17,2,4,1,1,Referral,1131.064
91,CA-2016-109806,17-09-16,22-09-16,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,47,Male,25000,31-05-16,1.5,11,0,0,10,Yes,0.69676568,14-06-16,18-11-17,Email,15-05-16,14-06-16,18-11-17,3,4,1,1,Referral,1131.064
92,CA-2016-109806,17-09-16,22-09-16,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,0,3.1104,47,Male,25000,31-05-16,1.5,11,0,0,10,Yes,0.69676568,14-06-16,18-11-17,Email,15-05-16,14-06-16,18-11-17,3,2,1,1,Referral,1131.064
93,CA-2015-149587,31-01-15,05-02-15,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208,22,Female,25000,13-07-14,2.7,22,1,4,9,No,0.394914388,26-08-14,09-03-17,Email,27-07-14,26-08-14,03-09-17,3,2,1,1,Social Media,1569.464
94,CA-2015-149587,31-01-15,05-02-15,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0,16.5354,22,Female,25000,13-07-14,2.7,22,1,4,9,No,0.394914388,26-08-14,09-03-17,Email,27-07-14,26-08-14,03-09-17,3,4,1,1,Social Media,1569.464
95,CA-2015-149587,31-01-15,05-02-15,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0,16.1504,22,Female,25000,13-07-14,2.7,22,1,4,9,No,0.394914388,26-08-14,09-03-17,Email,27-07-14,26-08-14,03-09-17,3,3,1,1,Social Media,1569.464
96,US-2017-109484,06-11-17,12-11-17,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788,61,Male,31493,06-06-15,2.4,7,0,1,9,Yes,0.575518682,22-08-15,06-11-17,Social,23-07-15,22-08-15,14-09-17,3,4,1,1,Referral,2067.45
97,CA-2017-161018,09-11-17,11-11-17,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0,40.5426,74,Male,25000,10-06-15,2.5,13,0,2,9,Yes,0.432999359,07-08-15,30-11-17,Social,08-06-15,08-07-15,30-11-17,3,1,1,1,Referral,1467.152
98,CA-2017-157833,17-06-17,20-06-17,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,48,Male,25000,28-06-14,3.4,10,0,1,10,Yes,0.578883196,02-09-14,19-11-17,Email,10-01-14,09-02-14,19-11-17,3,2,1,1,Referral,1888.964
99,CA-2016-149223,06-09-16,11-09-16,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0,22.5852,29,Male,28209,10-11-15,1,5,0,1,9,Yes,0.376258374,21-12-15,04-11-16,Direct,21-11-15,21-12-15,09-06-16,3,3,1,1,Search Engine,1245.788
100,CA-2016-158568,29-08-16,02-09-16,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184,73,Male,25000,31-01-14,3.9,23,1,6,9,Yes,0.359937131,14-03-14,21-12-17,Email,12-02-14,14-03-14,21-12-17,3,2,1,1,Social Media,4715.466
101,CA-2016-158568,29-08-16,02-09-16,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,73,Male,25000,31-01-14,3.9,23,1,6,9,Yes,0.359937131,14-03-14,21-12-17,Email,12-02-14,14-03-14,21-12-17,3,3,1,1,Social Media,4715.466
102,CA-2016-158568,29-08-16,02-09-16,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,73,Male,25000,31-01-14,3.9,23,1,6,9,Yes,0.359937131,14-03-14,21-12-17,Email,12-02-14,14-03-14,21-12-17,3,3,1,1,Social Media,4715.466
103,CA-2016-129903,01-12-16,04-12-16,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0,11.7208,21,Female,29180,29-07-14,3.4,14,0,2,10,No,0.364315123,05-08-14,23-12-17,Email,08-04-14,08-05-14,23-12-17,3,4,1,1,Referral,4355.15
104,US-2015-156867,13-11-15,17-11-15,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,59,Male,25000,29-04-15,2.6,30,1,7,9,Yes,0.684633725,03-05-15,03-12-17,Referral,03-02-15,05-03-15,23-09-17,3,4,1,1,Referral,2580.704
105,US-2015-156867,13-11-15,17-11-15,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,59,Male,25000,29-04-15,2.6,30,1,7,9,Yes,0.684633725,03-05-15,03-12-17,Referral,03-02-15,05-03-15,23-09-17,3,1,1,1,Referral,2580.704
106,US-2015-156867,13-11-15,17-11-15,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,59,Male,25000,29-04-15,2.6,30,1,7,9,Yes,0.684633725,03-05-15,03-12-17,Referral,03-02-15,05-03-15,23-09-17,3,3,1,1,Referral,2580.704
107,CA-2017-119004,23-11-17,28-11-17,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,63,Female,25000,21-01-16,1.8,19,1,3,9,Yes,0.844416312,29-03-16,23-11-17,Social,28-02-16,29-03-16,23-11-17,3,1,1,1,Social Media,3159.122
108,CA-2017-119004,23-11-17,28-11-17,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,63,Female,25000,21-01-16,1.8,19,1,3,9,Yes,0.844416312,29-03-16,23-11-17,Social,28-02-16,29-03-16,23-11-17,3,1,1,1,Social Media,3159.122
109,CA-2017-119004,23-11-17,28-11-17,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,63,Female,25000,21-01-16,1.8,19,1,3,9,Yes,0.844416312,29-03-16,23-11-17,Social,28-02-16,29-03-16,23-11-17,3,3,1,1,Social Media,3159.122
110,CA-2015-129476,15-10-15,20-10-15,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,20,Female,25000,30-04-14,3.4,7,0,1,8,Yes,0.575798589,17-05-14,18-09-17,Email,17-04-14,17-05-14,18-09-17,3,1,1,1,Search Engine,729.408
111,CA-2017-146780,25-12-17,30-12-17,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096,38,Male,25000,23-02-16,1.8,19,1,2,9,Yes,0.840004346,09-05-16,25-12-17,Email,10-12-15,09-01-16,25-12-17,79,4,1,1,Referral,2370.3136
112,CA-2016-128867,03-11-16,10-11-16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0,22.788,45,Male,37159,20-12-13,3.2,28,1,5,9,Yes,0.403906933,04-03-14,21-03-17,Search,10-01-14,09-02-14,21-03-17,79,1,1,1,Social Media,10880.546
113,CA-2016-128867,03-11-16,10-11-16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0,13.3476,45,Male,37159,20-12-13,3.2,28,1,5,9,Yes,0.403906933,04-03-14,21-03-17,Search,10-01-14,09-02-14,21-03-17,79,1,1,1,Social Media,10880.546
114,CA-2014-115259,25-08-14,27-08-14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,37,Female,25000,24-08-14,3,11,0,3,9,Yes,0.350879037,25-08-14,11-09-17,Social,13-05-14,12-06-14,09-11-17,79,4,1,1,Social Media,885.752
115,CA-2014-115259,25-08-14,27-08-14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,37,Female,25000,24-08-14,3,11,0,3,9,Yes,0.350879037,25-08-14,11-09-17,Social,13-05-14,12-06-14,09-11-17,79,1,1,1,Social Media,885.752
116,CA-2014-115259,25-08-14,27-08-14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,37,Female,25000,24-08-14,3,11,0,3,9,Yes,0.350879037,25-08-14,11-09-17,Social,13-05-14,12-06-14,09-11-17,79,3,1,1,Social Media,885.752
117,CA-2014-115259,25-08-14,27-08-14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,37,Female,25000,24-08-14,3,11,0,3,9,Yes,0.350879037,25-08-14,11-09-17,Social,13-05-14,12-06-14,09-11-17,79,1,1,1,Social Media,885.752
118,CA-2015-110457,02-03-15,06-03-15,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,165.3813,33,Male,25000,23-02-15,2.7,13,1,4,8,No,0.419035946,02-03-15,18-11-17,Social,04-01-15,03-02-15,18-11-17,79,3,1,1,Search Engine,2650.557
119,US-2015-136476,05-04-15,10-04-15,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,56,Male,25000,23-10-14,3.1,24,1,6,7,Yes,0.459833681,31-10-14,17-11-17,Email,01-10-14,31-10-14,17-11-17,79,3,1,1,Referral,2224
120,CA-2016-103730,12-06-16,15-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.3456,22,Female,25000,02-06-14,3.1,26,1,5,8,Yes,0.534905035,03-06-14,26-06-17,Email,04-02-14,06-03-14,26-06-17,79,4,1,1,Referral,5226.21
121,CA-2016-103730,12-06-16,15-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,13.878,22,Female,25000,02-06-14,3.1,26,1,5,8,Yes,0.534905035,03-06-14,26-06-17,Email,04-02-14,06-03-14,26-06-17,79,2,1,1,Referral,5226.21
122,CA-2016-103730,12-06-16,15-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,63.4368,22,Female,25000,02-06-14,3.1,26,1,5,8,Yes,0.534905035,03-06-14,26-06-17,Email,04-02-14,06-03-14,26-06-17,79,2,1,1,Referral,5226.21
123,CA-2016-103730,12-06-16,15-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.759,22,Female,25000,02-06-14,3.1,26,1,5,8,Yes,0.534905035,03-06-14,26-06-17,Email,04-02-14,06-03-14,26-06-17,79,2,1,1,Referral,5226.21
124,CA-2016-103730,12-06-16,15-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.7316,22,Female,25000,02-06-14,3.1,26,1,5,8,Yes,0.534905035,03-06-14,26-06-17,Email,04-02-14,06-03-14,26-06-17,79,3,1,1,Referral,5226.21
